PRODUCT_CONFIGURATION_ID,SALES_DOC,SALESDOC_CREATION_DATE(YYYYMMDD),SALES_DOC_ITEM,SALES_DOC_CAT,CONFIG_PRODUCT,IQ_MAX_PAL_WEIGHT,IQ_PALLET_MOVE,IQ_CUST_PRIO,IQ_MIN_ISLE_WIDTH,IQ_SURFACE,IQ_WH_CL_HEIGHT,IQ_WH_SIZE,IQ_MAX_RACK_HEIGHT,IQ_WH_NOISE,AVC_CR_COUNTERWEIGHT_VXX,AVC_CR_POWERSOURCE_VXX,AVC_CR_FORKSIZE_VXX,AVC_CR_WHEELTYPE_VXX,LEAD_TIME,UNIT_NET_PRICE,UNIT_GROSS_PRICE,UNIT_COGS,CURRENCY
31768,21006,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,SM,25,20000,20,YES,1000,ELEC,S,C,1,0,0,0,GBP
31548,20896,20221130,10,C,PJ001_P0,100,50,OPERATING_COSTS,3,SM,50,20000,20,YES,1000,ELEC,M,C,7,0,0,0,GBP
95142,52693,20221130,10,C,PJ001_P0,100,50,LEAD_TIME,7,AS,25,20000,20,YES,2000,ELEC,S,P,4,0,0,0,GBP
38866,24555,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,10,AS,25,75000,20,YES,1000,ELEC,L,P,8,0,0,0,GBP
95576,52910,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,GR,25,50000,10,YES,1000,COMB,S,P,9,0,0,0,GBP
38372,24308,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,7,SM,25,50000,20,YES,2000,COMB,L,C,9,0,0,0,GBP
95440,52842,20221130,10,C,PJ001_P0,100,10,LEAD_TIME,3,GR,50,75000,20,YES,2000,ELEC,S,P,6,0,0,0,GBP
40538,25391,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,10,SM,25,50000,20,YES,2000,ELEC,M,C,7,0,0,0,GBP
40718,25481,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,7,AS,25,50000,10,YES,1000,ELEC,S,P,3,0,0,0,GBP
31852,21048,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,7,AS,25,50000,10,YES,1000,ELEC,S,P,3,0,0,0,GBP
31368,20806,20221130,10,C,PJ001_P0,500,25,OPERATING_COSTS,7,SM,25,20000,20,NO,1000,COMB,M,C,5,0,0,0,GBP
94832,52538,20221130,10,C,PJ001_P0,100,50,LEAD_TIME,3,SM,50,20000,35,YES,1000,ELEC,S,C,5,0,0,0,GBP
95408,52826,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,7,SM,25,20000,20,YES,1000,ELEC,M,C,4,0,0,0,GBP
95176,52710,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,7,AS,25,20000,20,NO,1000,COMB,M,P,8,0,0,0,GBP
95660,52952,20221130,10,C,PJ001_P0,500,25,ENVIRON_IMPACT,3,SM,25,50000,20,YES,1000,ELEC,S,C,4,0,0,0,GBP
89768,50006,20221130,10,C,PJ001_P0,100,50,OPERATING_COSTS,3,GR,75,20000,35,YES,2000,ELEC,S,P,8,0,0,0,GBP
31446,20845,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,SM,75,75000,35,YES,2000,COMB,S,C,4,0,0,0,GBP
38678,24461,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,7,AS,75,50000,35,YES,500,ELEC,S,P,8,0,0,0,GBP
38308,24276,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,10,SM,25,50000,10,YES,1000,COMB,S,C,3,0,0,0,GBP
95040,52642,20221130,10,C,PJ001_P0,100,25,ENVIRON_IMPACT,3,AS,25,20000,20,NO,1000,COMB,S,P,4,0,0,0,GBP
31630,20937,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,GR,25,50000,10,NO,2000,ELEC,S,P,5,0,0,0,GBP
31844,21044,20221130,10,C,PJ001_P0,100,10,LEAD_TIME,3,AS,25,20000,10,YES,2000,ELEC,S,P,9,0,0,0,GBP
40726,25485,20221130,10,C,PJ001_P0,1000,25,LEAD_TIME,10,SM,75,20000,35,YES,1000,ELEC,S,C,9,0,0,0,GBP
89766,50005,20221130,10,C,PJ001_P0,1000,25,OPERATING_COSTS,10,SM,25,20000,20,YES,1000,ELEC,L,P,0,0,0,0,GBP
94544,52394,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,7,SM,25,20000,20,YES,500,ELEC,L,C,7,0,0,0,GBP
89266,49755,20221130,10,C,PJ001_P0,100,25,ENVIRON_IMPACT,3,GR,25,50000,20,YES,1000,ELEC,S,P,3,0,0,0,GBP
38576,24410,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,SM,25,50000,20,NO,500,ELEC,S,P,5,0,0,0,GBP
31444,20844,20221130,10,C,PJ001_P0,500,10,OPERATING_COSTS,3,GR,25,20000,20,NO,2000,COMB,M,P,9,0,0,0,GBP
38976,24610,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,SM,25,50000,20,YES,500,ELEC,M,P,2,0,0,0,GBP
32052,21148,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,7,AS,75,50000,35,YES,1000,ELEC,L,P,2,0,0,0,GBP
31658,20951,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,SM,25,20000,20,YES,1000,ELEC,M,C,6,0,0,0,GBP
95466,52855,20221130,10,C,PJ001_P0,500,25,OPERATING_COSTS,3,SM,50,50000,35,YES,500,COMB,S,P,9,0,0,0,GBP
38874,24559,20221130,10,C,PJ001_P0,500,10,OPERATING_COSTS,10,SM,50,20000,10,YES,1000,ELEC,M,P,5,0,0,0,GBP
31742,20993,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,GR,25,20000,10,NO,1000,COMB,S,P,6,0,0,0,GBP
38262,24253,20221130,10,C,PJ001_P0,100,50,OPERATING_COSTS,7,SM,50,20000,35,YES,500,ELEC,S,C,5,0,0,0,GBP
94442,52343,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,3,AS,25,50000,10,YES,1000,ELEC,S,P,6,0,0,0,GBP
95066,52655,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,SM,25,20000,20,YES,1000,ELEC,S,C,4,0,0,0,GBP
94756,52500,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,SM,50,20000,35,YES,2000,COMB,S,P,5,0,0,0,GBP
40614,25429,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,GR,25,50000,10,YES,2000,ELEC,S,P,9,0,0,0,GBP
40734,25489,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,3,AS,75,75000,35,YES,2000,COMB,M,P,8,0,0,0,GBP
31766,21005,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,AS,75,20000,20,YES,2000,ELEC,M,P,5,0,0,0,GBP
95244,52744,20221130,10,C,PJ001_P0,500,25,ENVIRON_IMPACT,7,AS,25,20000,20,YES,1000,COMB,L,P,8,0,0,0,GBP
40624,25434,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,AS,25,20000,20,YES,1000,ELEC,S,P,8,0,0,0,GBP
95134,52689,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,3,SM,50,75000,20,YES,1000,ELEC,L,C,2,0,0,0,GBP
94926,52585,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,7,SM,25,20000,20,YES,2000,ELEC,S,P,6,0,0,0,GBP
31986,21115,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,SM,75,50000,35,YES,1000,ELEC,S,C,5,0,0,0,GBP
95824,53034,20221130,10,C,PJ001_P0,100,50,ENVIRON_IMPACT,3,GR,75,20000,25,YES,2000,ELEC,S,P,7,0,0,0,GBP
94816,52530,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,AS,25,20000,20,YES,2000,ELEC,M,P,6,0,0,0,GBP
31656,20950,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,SM,25,50000,20,YES,2000,ELEC,S,C,2,0,0,0,GBP
38324,24284,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,SM,75,20000,35,YES,1000,COMB,M,C,8,0,0,0,GBP
89492,49868,20221130,10,C,PJ001_P0,50,50,ENVIRON_IMPACT,3,SM,25,50000,20,NO,2000,ELEC,M,P,6,0,0,0,GBP
38434,24339,20221130,10,C,PJ001_P0,100,50,LEAD_TIME,7,SM,25,50000,20,YES,2000,COMB,S,C,7,0,0,0,GBP
89382,49813,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,3,SM,25,50000,10,YES,1000,ELEC,S,P,4,0,0,0,GBP
95168,52706,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,7,GR,25,20000,10,YES,1000,ELEC,L,P,2,0,0,0,GBP
95900,53072,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,3,SM,75,50000,35,NO,1000,COMB,S,C,0,0,0,0,GBP
31970,21107,20221130,10,C,PJ001_P0,100,10,LEAD_TIME,3,GR,25,75000,20,YES,1000,ELEC,M,P,5,0,0,0,GBP
31894,21069,20221130,10,C,PJ001_P0,500,25,LEAD_TIME,3,GR,25,20000,20,YES,1000,ELEC,S,P,3,0,0,0,GBP
31860,21052,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,7,AS,25,50000,10,YES,1000,COMB,M,P,7,0,0,0,GBP
38468,24356,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,SM,25,20000,20,YES,500,ELEC,S,C,7,0,0,0,GBP
31750,20997,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,7,AS,25,75000,20,NO,2000,COMB,M,P,7,0,0,0,GBP
31640,20942,20221130,10,C,PJ001_P0,1000,25,LEAD_TIME,3,SM,50,50000,35,YES,1000,ELEC,M,C,2,0,0,0,GBP
94504,52374,20221130,10,C,PJ001_P0,100,10,LEAD_TIME,3,GR,50,50000,25,YES,1000,ELEC,L,P,1,0,0,0,GBP
94724,52484,20221130,10,C,PJ001_P0,1000,10,ENVIRON_IMPACT,7,SM,25,75000,20,YES,1000,ELEC,S,C,4,0,0,0,GBP
31674,20959,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,3,AS,50,50000,25,YES,1000,ELEC,S,P,9,0,0,0,GBP
94944,52594,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,SM,25,50000,20,YES,1000,COMB,S,P,5,0,0,0,GBP
38966,24605,20221130,10,C,PJ001_P0,500,10,OPERATING_COSTS,3,SM,25,20000,20,YES,1000,ELEC,L,C,0,0,0,0,GBP
89180,49712,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,7,SM,50,75000,35,YES,500,COMB,S,C,2,0,0,0,GBP
38746,24495,20221130,10,C,PJ001_P0,1000,25,OPERATING_COSTS,3,AS,75,50000,25,YES,1000,ELEC,S,P,6,0,0,0,GBP
40658,25451,20221130,10,C,PJ001_P0,500,10,OPERATING_COSTS,3,SM,50,75000,25,YES,2000,ELEC,M,C,7,0,0,0,GBP
89162,49703,20221130,10,C,PJ001_P0,1000,50,LEAD_TIME,3,AS,25,50000,20,YES,1000,ELEC,M,P,5,0,0,0,GBP
38764,24504,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,AS,50,20000,35,YES,1000,ELEC,S,P,3,0,0,0,GBP
38644,24444,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,SM,50,50000,35,YES,2000,ELEC,M,C,9,0,0,0,GBP
95528,52886,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,SM,75,20000,25,NO,1000,COMB,M,P,5,0,0,0,GBP
94910,52577,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,AS,25,50000,20,YES,2000,ELEC,L,P,1,0,0,0,GBP
95308,52776,20221130,10,C,PJ001_P0,500,25,OPERATING_COSTS,7,SM,25,20000,20,YES,1000,COMB,M,C,3,0,0,0,GBP
95748,52996,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,AS,25,20000,10,YES,1000,ELEC,L,P,3,0,0,0,GBP
95100,52672,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,3,AS,50,50000,35,YES,2000,ELEC,S,P,8,0,0,0,GBP
38610,24427,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,3,GR,25,75000,10,YES,1000,ELEC,M,P,6,0,0,0,GBP
31776,21010,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,SM,75,20000,35,NO,1000,COMB,S,P,0,0,0,0,GBP
38818,24531,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,AS,25,50000,10,NO,2000,COMB,M,P,3,0,0,0,GBP
94936,52590,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,7,GR,50,20000,35,NO,1000,COMB,M,P,1,0,0,0,GBP
95814,53029,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,SM,50,20000,35,YES,500,COMB,S,C,9,0,0,0,GBP
95034,52639,20221130,10,C,PJ001_P0,1000,25,OPERATING_COSTS,3,SM,25,50000,20,YES,1000,ELEC,M,C,2,0,0,0,GBP
95144,52694,20221130,10,C,PJ001_P0,100,50,LEAD_TIME,7,AS,25,50000,20,YES,2000,COMB,S,P,5,0,0,0,GBP
38552,24398,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,SM,75,20000,25,YES,2000,COMB,S,P,8,0,0,0,GBP
32060,21152,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,SM,25,50000,20,YES,2000,ELEC,M,C,6,0,0,0,GBP
94538,52391,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,GR,50,20000,20,NO,1000,ELEC,M,P,6,0,0,0,GBP
95832,53038,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,AS,50,20000,35,YES,1000,COMB,L,P,1,0,0,0,GBP
31850,21047,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,SM,25,50000,10,YES,1000,ELEC,S,P,5,0,0,0,GBP
94808,52526,20221130,10,C,PJ001_P0,500,50,OPERATING_COSTS,3,SM,25,50000,20,YES,1000,ELEC,S,C,2,0,0,0,GBP
38712,24478,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,SM,50,50000,35,YES,500,ELEC,M,C,9,0,0,0,GBP
38602,24423,20221130,10,C,PJ001_P0,500,10,ENVIRON_IMPACT,7,SM,75,75000,25,NO,1000,ELEC,M,C,6,0,0,0,GBP
38316,24280,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,SM,25,20000,20,YES,500,ELEC,S,C,8,0,0,0,GBP
95646,52945,20221130,10,C,PJ001_P0,500,10,OPERATING_COSTS,7,GR,50,20000,35,NO,1000,COMB,M,P,7,0,0,0,GBP
31564,20904,20221130,10,C,PJ001_P0,1000,10,LEAD_TIME,10,AS,25,75000,20,YES,1000,ELEC,S,P,4,0,0,0,GBP
40662,25453,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,GR,25,20000,20,YES,1000,ELEC,S,P,1,0,0,0,GBP
38756,24500,20221130,10,C,PJ001_P0,500,10,OPERATING_COSTS,3,SM,75,75000,35,YES,1000,ELEC,L,C,4,0,0,0,GBP
94934,52589,20221130,10,C,PJ001_P0,500,10,LEAD_TIME,3,AS,25,20000,20,NO,1000,COMB,S,P,5,0,0,0,GBP
95032,52638,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,AS,50,50000,25,YES,2000,ELEC,S,P,3,0,0,0,GBP
89170,49707,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,3,AS,25,75000,20,NO,500,COMB,S,P,4,0,0,0,GBP
40648,25446,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,7,SM,75,50000,25,YES,1000,COMB,S,C,7,0,0,0,GBP
31962,21103,20221130,10,C,PJ001_P0,1000,25,OPERATING_COSTS,3,SM,25,50000,20,YES,2000,COMB,S,C,9,0,0,0,GBP
89172,49708,20221130,10,C,PJ001_P0,100,50,LEAD_TIME,7,AS,75,20000,35,YES,1000,ELEC,L,P,5,0,0,0,GBP
31378,20811,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,SM,25,50000,20,YES,2000,ELEC,S,P,1,0,0,0,GBP
95518,52881,20221130,10,C,PJ001_P0,1000,25,OPERATING_COSTS,3,AS,50,50000,25,YES,1000,COMB,S,P,9,0,0,0,GBP
31478,20861,20221130,10,C,PJ001_P0,500,10,OPERATING_COSTS,3,GR,25,50000,10,YES,1000,ELEC,M,P,6,0,0,0,GBP
31462,20853,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,7,AS,50,75000,35,YES,1000,ELEC,S,P,4,0,0,0,GBP
94622,52433,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,3,AS,25,20000,10,YES,1000,ELEC,S,P,8,0,0,0,GBP
38500,24372,20221130,10,C,PJ001_P0,100,10,LEAD_TIME,3,SM,50,20000,20,YES,2000,COMB,S,C,0,0,0,0,GBP
38958,24601,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,GR,25,20000,20,YES,1000,COMB,S,P,9,0,0,0,GBP
89598,49921,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,7,GR,25,75000,20,YES,1000,ELEC,S,P,2,0,0,0,GBP
89494,49869,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,AS,75,20000,35,YES,2000,COMB,M,P,6,0,0,0,GBP
38432,24338,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,10,AS,25,20000,20,YES,2000,ELEC,M,P,5,0,0,0,GBP
95822,53033,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,SM,25,50000,20,YES,1000,ELEC,M,P,5,0,0,0,GBP
94528,52386,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,3,SM,50,20000,25,YES,1000,ELEC,S,C,6,0,0,0,GBP
94418,52331,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,SM,25,20000,20,NO,2000,ELEC,S,C,2,0,0,0,GBP
38936,24590,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,SM,75,75000,35,YES,500,ELEC,S,C,3,0,0,0,GBP
95312,52778,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,SM,25,50000,20,NO,2000,COMB,S,C,4,0,0,0,GBP
94928,52586,20221130,10,C,PJ001_P0,100,50,OPERATING_COSTS,7,GR,50,20000,35,YES,1000,ELEC,S,P,9,0,0,0,GBP
40732,25488,20221130,10,C,PJ001_P0,500,50,OPERATING_COSTS,7,SM,25,20000,20,YES,1000,ELEC,M,P,1,0,0,0,GBP
94818,52531,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,7,SM,25,75000,10,YES,2000,ELEC,S,C,1,0,0,0,GBP
94708,52476,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,SM,50,20000,35,YES,1000,COMB,S,C,3,0,0,0,GBP
38722,24483,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,7,AS,25,50000,20,NO,1000,COMB,S,P,5,0,0,0,GBP
38942,24593,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,7,SM,25,50000,20,YES,1000,COMB,S,P,5,0,0,0,GBP
95422,52833,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,3,GR,50,75000,10,YES,1000,ELEC,M,P,7,0,0,0,GBP
95536,52890,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,7,GR,25,50000,10,YES,2000,COMB,S,P,4,0,0,0,GBP
40552,25398,20221130,10,C,PJ001_P0,100,10,ENVIRON_IMPACT,3,AS,50,75000,35,YES,1000,ELEC,M,P,0,0,0,0,GBP
95316,52780,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,GR,25,20000,20,YES,1000,ELEC,S,P,7,0,0,0,GBP
40666,25455,20221130,10,C,PJ001_P0,500,25,OPERATING_COSTS,3,SM,75,20000,35,NO,500,ELEC,L,C,4,0,0,0,GBP
94918,52581,20221130,10,C,PJ001_P0,500,25,LEAD_TIME,3,AS,25,20000,10,NO,1000,COMB,M,P,9,0,0,0,GBP
89280,49762,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,AS,25,20000,20,YES,2000,ELEC,M,P,3,0,0,0,GBP
95136,52690,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,AS,25,50000,20,YES,1000,COMB,S,P,8,0,0,0,GBP
40546,25395,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,7,SM,75,50000,35,NO,2000,COMB,S,C,4,0,0,0,GBP
31588,20916,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,7,SM,75,20000,35,YES,2000,COMB,S,C,5,0,0,0,GBP
31374,20809,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,SM,25,20000,10,YES,1000,ELEC,S,P,7,0,0,0,GBP
38426,24335,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,SM,25,50000,20,YES,500,COMB,M,C,5,0,0,0,GBP
95016,52630,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,3,SM,25,20000,20,YES,1000,COMB,L,C,5,0,0,0,GBP
31594,20919,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,3,SM,50,20000,35,NO,2000,ELEC,S,P,3,0,0,0,GBP
95400,52822,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,7,SM,50,20000,35,YES,1000,ELEC,M,C,4,0,0,0,GBP
95220,52732,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,AS,25,20000,20,YES,2000,ELEC,S,P,7,0,0,0,GBP
31572,20908,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,7,SM,25,20000,20,YES,1000,ELEC,M,C,2,0,0,0,GBP
95000,52622,20221130,10,C,PJ001_P0,100,50,OPERATING_COSTS,10,SM,50,50000,20,YES,1000,ELEC,L,C,3,0,0,0,GBP
95620,52932,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,AS,75,20000,35,YES,2000,ELEC,M,P,1,0,0,0,GBP
94612,52428,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,GR,25,50000,10,NO,2000,COMB,M,P,8,0,0,0,GBP
95848,53046,20221130,10,C,PJ001_P0,500,25,OPERATING_COSTS,7,GR,25,50000,20,YES,2000,ELEC,M,P,4,0,0,0,GBP
95214,52729,20221130,10,C,PJ001_P0,100,50,OPERATING_COSTS,3,AS,25,50000,20,YES,2000,COMB,M,P,0,0,0,0,GBP
31596,20920,20221130,10,C,PJ001_P0,100,50,ENVIRON_IMPACT,10,SM,25,20000,10,YES,1000,COMB,S,C,1,0,0,0,GBP
31486,20865,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,SM,25,20000,20,YES,1000,ELEC,L,C,1,0,0,0,GBP
94716,52480,20221130,10,C,PJ001_P0,50,50,ENVIRON_IMPACT,3,AS,25,20000,20,YES,1000,ELEC,S,P,4,0,0,0,GBP
40544,25394,20221130,10,C,PJ001_P0,500,25,OPERATING_COSTS,3,AS,25,50000,20,NO,500,COMB,M,P,2,0,0,0,GBP
31996,21120,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,3,AS,25,20000,20,YES,500,ELEC,M,P,8,0,0,0,GBP
94826,52535,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,10,AS,25,20000,20,YES,2000,COMB,S,P,0,0,0,0,GBP
40654,25449,20221130,10,C,PJ001_P0,50,25,LEAD_TIME,10,SM,75,20000,35,NO,2000,COMB,S,C,7,0,0,0,GBP
31886,21065,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,10,SM,25,20000,20,YES,1000,ELEC,S,C,7,0,0,0,GBP
38424,24334,20221130,10,C,PJ001_P0,100,25,OPERATING_COSTS,3,SM,25,20000,20,YES,1000,ELEC,L,C,4,0,0,0,GBP
31382,20813,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,SM,25,20000,20,YES,2000,COMB,M,C,7,0,0,0,GBP
95338,52791,20221130,10,C,PJ001_P0,100,50,LEAD_TIME,10,AS,50,20000,35,YES,2000,ELEC,S,P,2,0,0,0,GBP
95028,52636,20221130,10,C,PJ001_P0,50,50,OPERATING_COSTS,10,AS,50,20000,35,NO,1000,COMB,L,P,8,0,0,0,GBP
95722,52983,20221130,10,C,PJ001_P0,500,25,OPERATING_COSTS,10,GR,50,50000,35,YES,1000,ELEC,S,P,6,0,0,0,GBP
94428,52336,20221130,10,C,PJ001_P0,100,50,LEAD_TIME,7,SM,25,20000,20,YES,2000,ELEC,M,C,7,0,0,0,GBP
38348,24296,20221130,10,C,PJ001_P0,100,25,ENVIRON_IMPACT,3,AS,25,20000,20,YES,1000,ELEC,M,P,2,0,0,0,GBP
31994,21119,20221130,10,C,PJ001_P0,100,25,LEAD_TIME,3,AS,25,20000,10,NO,1000,COMB,S,P,6,0,0,0,GBP
95212,52728,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,SM,75,20000,35,NO,2000,ELEC,S,C,6,0,0,0,GBP
95526,52885,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,7,SM,25,20000,20,NO,500,COMB,S,C,0,0,0,0,GBP
40742,25493,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,3,AS,25,75000,10,YES,2000,COMB,M,P,7,0,0,0,GBP
31384,20814,20221130,10,C,PJ001_P0,1000,50,OPERATING_COSTS,3,AS,25,50000,20,NO,1000,ELEC,S,P,1,0,0,0,GBP
95426,52835,20221130,10,C,PJ001_P0,50,10,LEAD_TIME,3,AS,50,75000,35,YES,2000,COMB,S,P,2,0,0,0,GBP
31698,20971,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,7,AS,25,20000,20,YES,2000,ELEC,S,P,2,0,0,0,GBP
89290,49767,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,SM,25,20000,20,YES,2000,ELEC,S,C,2,0,0,0,GBP
40556,25400,20221130,10,C,PJ001_P0,100,25,ENVIRON_IMPACT,10,SM,25,20000,20,YES,1000,ELEC,L,C,4,0,0,0,GBP
31598,20921,20221130,10,C,PJ001_P0,50,25,ENVIRON_IMPACT,3,SM,50,20000,25,YES,2000,ELEC,S,P,8,0,0,0,GBP
95026,52635,20221130,10,C,PJ001_P0,50,50,LEAD_TIME,3,AS,25,20000,20,NO,1000,COMB,S,P,5,0,0,0,GBP
38636,24440,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,3,GR,50,75000,25,YES,500,COMB,M,P,4,0,0,0,GBP
40740,25492,20221130,10,C,PJ001_P0,100,10,OPERATING_COSTS,10,AS,50,75000,35,NO,500,COMB,S,P,7,0,0,0,GBP
31782,21013,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,3,GR,25,50000,20,YES,2000,COMB,S,P,0,0,0,0,GBP
95610,52927,20221130,10,C,PJ001_P0,500,25,OPERATING_COSTS,3,GR,50,20000,10,YES,1000,ELEC,M,P,3,0,0,0,GBP
95638,52941,20221130,10,C,PJ001_P0,500,25,LEAD_TIME,10,AS,50,20000,35,NO,1000,COMB,S,P,1,0,0,0,GBP
31682,20963,20221130,10,C,PJ001_P0,50,25,OPERATING_COSTS,3,GR,50,20000,20,YES,2000,COMB,S,P,5,0,0,0,GBP
95510,52877,20221130,10,C,PJ001_P0,500,50,OPERATING_COSTS,3,SM,50,50000,25,YES,500,COMB,S,C,6,0,0,0,GBP
94900,52572,20221130,10,C,PJ001_P0,50,10,OPERATING_COSTS,7,AS,50,75000,35,YES,1000,ELEC,L,P,6,0,0,0,GBP
94502,52373,20221130,10,C,PJ001_P0,500,50,LEAD_TIME,3,SM,75,20000,35,YES,2000,ELEC,M,C,2,0,0,0,GBP
